05.12.2019 14:13:120	2016 ms	Event	BKN230-24-MOD-BAC	v 22.2.0.20
06.12.2019 19:22:56	36560266 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:25:47	36732745 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:25:47	36732776 ms	Event	controller	Output changed to 1
06.12.2019 19:25:53	36739534 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:26:38	36784153 ms	Info	Input	Input OPEN changed to 1
06.12.2019 19:28:55	36922285 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 19:28:55	36922376 ms	Event	controller	Output changed to 0
06.12.2019 19:28:57	36924776 ms	Info	Input	Input OPEN changed to 0
06.12.2019 19:29:11	36938342 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:32:02	37110820 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:32:02	37110863 ms	Event	controller	Output changed to 1
06.12.2019 19:32:09	37118101 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:32:53	37162720 ms	Info	Input	Input OPEN changed to 1
06.12.2019 19:35:09	37299283 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 19:35:09	37299363 ms	Event	controller	Output changed to 0
06.12.2019 19:35:11	37301769 ms	Info	Input	Input OPEN changed to 0
06.12.2019 19:35:25	37315327 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:38:16	37487816 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:38:16	37487847 ms	Event	controller	Output changed to 1
06.12.2019 19:38:23	37495141 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:39:07	37539757 ms	Info	Input	Input OPEN changed to 1
06.12.2019 19:41:23	37676310 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 19:41:23	37676347 ms	Event	controller	Output changed to 0
06.12.2019 19:41:25	37678752 ms	Info	Input	Input OPEN changed to 0
06.12.2019 19:41:38	37692308 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:44:30	37864838 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:44:30	37864933 ms	Event	controller	Output changed to 1
06.12.2019 19:44:37	37872207 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:45:21	37916825 ms	Info	Input	Input OPEN changed to 1
06.12.2019 19:47:37	38053332 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 19:47:37	38053336 ms	Event	controller	Output changed to 0
06.12.2019 19:47:39	38055741 ms	Info	Input	Input OPEN changed to 0
06.12.2019 19:47:52	38069299 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:50:44	38241815 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:50:44	38241820 ms	Event	controller	Output changed to 1
06.12.2019 19:50:51	38249054 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:51:35	38293672 ms	Info	Input	Input OPEN changed to 1
06.12.2019 19:53:51	38430330 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 19:53:51	38430421 ms	Event	controller	Output changed to 0
06.12.2019 19:53:53	38432821 ms	Info	Input	Input OPEN changed to 0
06.12.2019 19:54:07	38446387 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 19:56:58	38618914 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 19:56:58	38619007 ms	Event	controller	Output changed to 1
06.12.2019 19:57:04	38625780 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 19:57:49	38670398 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:00:05	38807402 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:00:05	38807406 ms	Event	controller	Output changed to 0
06.12.2019 20:00:07	38809811 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:00:20	38823369 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:03:12	38995862 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:03:12	38995890 ms	Event	controller	Output changed to 1
06.12.2019 20:03:18	39002753 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:04:03	39047372 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:06:19	39184441 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:06:19	39184491 ms	Event	controller	Output changed to 0
06.12.2019 20:06:21	39186897 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:06:35	39200450 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:09:26	39372928 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:09:26	39372976 ms	Event	controller	Output changed to 1
06.12.2019 20:09:33	39380249 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:10:17	39424870 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:12:33	39561382 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:12:33	39561477 ms	Event	controller	Output changed to 0
06.12.2019 20:12:35	39563878 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:12:49	39577444 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:15:41	39750938 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:15:41	39750965 ms	Event	controller	Output changed to 1
06.12.2019 20:15:48	39758199 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:16:32	39802817 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:18:48	39939403 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:18:48	39939466 ms	Event	controller	Output changed to 0
06.12.2019 20:18:50	39941872 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:19:03	39955422 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:21:55	40127978 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:21:55	40128052 ms	Event	controller	Output changed to 1
06.12.2019 20:22:02	40135282 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:22:46	40179904 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:25:02	40316416 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:25:02	40316452 ms	Event	controller	Output changed to 0
06.12.2019 20:25:04	40318853 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:25:17	40332413 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:28:09	40504970 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:28:09	40505039 ms	Event	controller	Output changed to 1
06.12.2019 20:28:16	40512272 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:29:00	40556891 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:31:16	40693446 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:31:16	40693540 ms	Event	controller	Output changed to 0
06.12.2019 20:31:18	40695943 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:31:32	40709506 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:34:23	40881944 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:34:23	40882020 ms	Event	controller	Output changed to 1
06.12.2019 20:34:30	40889248 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:35:14	40933869 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:37:30	41070490 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:37:30	41070516 ms	Event	controller	Output changed to 0
06.12.2019 20:37:32	41072918 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:37:45	41086472 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:40:37	41258981 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:40:37	41258996 ms	Event	controller	Output changed to 1
06.12.2019 20:40:44	41266260 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:41:28	41310881 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:43:44	41447520 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:43:44	41447592 ms	Event	controller	Output changed to 0
06.12.2019 20:43:46	41449993 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:44:00	41463552 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:46:51	41636051 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:46:51	41636072 ms	Event	controller	Output changed to 1
06.12.2019 20:46:57	41642850 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:47:42	41687465 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:49:58	41824501 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:49:58	41824568 ms	Event	controller	Output changed to 0
06.12.2019 20:50:00	41826975 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:50:13	41840534 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:53:05	42013020 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:53:05	42013049 ms	Event	controller	Output changed to 1
06.12.2019 20:53:12	42020312 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 20:53:56	42064928 ms	Info	Input	Input OPEN changed to 1
06.12.2019 20:56:12	42201496 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 20:56:12	42201544 ms	Event	controller	Output changed to 0
06.12.2019 20:56:14	42203946 ms	Info	Input	Input OPEN changed to 0
06.12.2019 20:56:27	42217505 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 20:59:20	42391055 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 20:59:20	42391127 ms	Event	controller	Output changed to 1
06.12.2019 20:59:26	42398010 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:00:11	42442626 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:02:27	42579580 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:02:27	42579623 ms	Event	controller	Output changed to 0
06.12.2019 21:02:29	42582024 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:02:42	42595579 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:05:34	42768088 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:05:34	42768103 ms	Event	controller	Output changed to 1
06.12.2019 21:05:41	42775351 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:06:25	42819972 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:08:41	42956554 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:08:41	42956600 ms	Event	controller	Output changed to 0
06.12.2019 21:08:43	42959002 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:08:56	42972566 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:11:48	43145119 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:11:48	43145180 ms	Event	controller	Output changed to 1
06.12.2019 21:11:55	43152437 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:12:39	43197058 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:14:55	43333647 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:14:55	43333676 ms	Event	controller	Output changed to 0
06.12.2019 21:14:57	43336080 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:15:10	43349639 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:18:02	43522135 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:18:02	43522157 ms	Event	controller	Output changed to 1
06.12.2019 21:18:09	43529400 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:18:53	43574016 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:21:09	43710667 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:21:09	43710754 ms	Event	controller	Output changed to 0
06.12.2019 21:21:11	43713156 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:21:25	43726720 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:24:16	43899122 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:24:16	43899134 ms	Event	controller	Output changed to 1
06.12.2019 21:24:23	43906371 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:25:07	43950987 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:27:23	44087686 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:27:23	44087730 ms	Event	controller	Output changed to 0
06.12.2019 21:27:25	44090134 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:27:38	44103693 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:30:30	44276143 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:30:30	44276210 ms	Event	controller	Output changed to 1
06.12.2019 21:30:37	44283479 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:31:21	44328094 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:33:37	44464707 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:33:37	44464710 ms	Event	controller	Output changed to 0
06.12.2019 21:33:39	44467117 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:33:52	44480676 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:36:44	44653204 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:36:44	44653290 ms	Event	controller	Output changed to 1
06.12.2019 21:36:51	44660533 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:37:35	44705155 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:39:51	44841697 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:39:51	44841786 ms	Event	controller	Output changed to 0
06.12.2019 21:39:53	44844194 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:40:06	44857762 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:42:58	45030176 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:42:58	45030267 ms	Event	controller	Output changed to 1
06.12.2019 21:43:05	45037505 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:43:49	45082125 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:46:05	45218770 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:46:05	45218864 ms	Event	controller	Output changed to 0
06.12.2019 21:46:07	45221272 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:46:21	45234835 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:49:12	45407220 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:49:12	45407245 ms	Event	controller	Output changed to 1
06.12.2019 21:49:19	45414472 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:50:03	45459093 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:52:19	45595759 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:52:19	45595841 ms	Event	controller	Output changed to 0
06.12.2019 21:52:21	45598243 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:52:35	45611811 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 21:55:26	45784284 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 21:55:26	45784322 ms	Event	controller	Output changed to 1
06.12.2019 21:55:33	45791585 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 21:56:17	45836207 ms	Info	Input	Input OPEN changed to 1
06.12.2019 21:58:33	45972796 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 21:58:33	45972818 ms	Event	controller	Output changed to 0
06.12.2019 21:58:35	45975224 ms	Info	Input	Input OPEN changed to 0
06.12.2019 21:58:48	45988787 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:01:40	46161295 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:01:40	46161299 ms	Event	controller	Output changed to 1
06.12.2019 22:01:47	46168577 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:02:31	46213193 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:04:47	46349826 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:04:47	46349895 ms	Event	controller	Output changed to 0
06.12.2019 22:04:49	46352298 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:05:03	46365865 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:07:54	46538284 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:07:54	46538376 ms	Event	controller	Output changed to 1
06.12.2019 22:08:01	46545654 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:08:45	46590269 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:11:01	46726838 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:11:01	46726873 ms	Event	controller	Output changed to 0
06.12.2019 22:11:03	46729275 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:11:16	46742843 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:14:08	46915372 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:14:08	46915454 ms	Event	controller	Output changed to 1
06.12.2019 22:14:15	46922747 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:14:59	46967367 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:17:15	47103871 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:17:15	47103949 ms	Event	controller	Output changed to 0
06.12.2019 22:17:17	47106353 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:17:31	47119911 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:20:22	47292347 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:20:22	47292430 ms	Event	controller	Output changed to 1
06.12.2019 22:20:29	47299712 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:21:13	47344333 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:23:29	47480893 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:23:29	47480925 ms	Event	controller	Output changed to 0
06.12.2019 22:23:31	47483326 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:23:44	47496889 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:26:36	47669345 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:26:36	47669406 ms	Event	controller	Output changed to 1
06.12.2019 22:26:43	47676634 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:27:27	47721255 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:29:43	47857920 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:29:43	47858002 ms	Event	controller	Output changed to 0
06.12.2019 22:29:45	47860403 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:29:59	47873962 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:32:51	48047372 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:32:51	48047383 ms	Event	controller	Output changed to 1
06.12.2019 22:32:58	48054647 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:33:42	48099268 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:35:58	48235864 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:35:58	48235878 ms	Event	controller	Output changed to 0
06.12.2019 22:36:00	48238286 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:36:13	48251853 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:39:05	48424473 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:39:05	48424560 ms	Event	controller	Output changed to 1
06.12.2019 22:39:12	48431787 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:39:56	48476412 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:42:12	48612958 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:42:12	48613056 ms	Event	controller	Output changed to 0
06.12.2019 22:42:14	48615462 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:42:28	48629025 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:45:19	48801424 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:45:19	48801438 ms	Event	controller	Output changed to 1
06.12.2019 22:45:26	48808678 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:46:10	48853299 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:48:26	48989981 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:48:26	48990034 ms	Event	controller	Output changed to 0
06.12.2019 22:48:28	48992436 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:48:41	49005998 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:51:33	49178459 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:51:33	49178517 ms	Event	controller	Output changed to 1
06.12.2019 22:51:40	49185760 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:52:24	49230381 ms	Info	Input	Input OPEN changed to 1
06.12.2019 22:54:40	49367023 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 22:54:40	49367113 ms	Event	controller	Output changed to 0
06.12.2019 22:54:42	49369516 ms	Info	Input	Input OPEN changed to 0
06.12.2019 22:54:56	49383084 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 22:57:47	49555442 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 22:57:47	49555494 ms	Event	controller	Output changed to 1
06.12.2019 22:57:54	49562756 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 22:58:38	49607378 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:00:54	49744025 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:00:54	49744089 ms	Event	controller	Output changed to 0
06.12.2019 23:00:56	49746495 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:01:09	49760054 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:04:01	49932499 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:04:01	49932568 ms	Event	controller	Output changed to 1
06.12.2019 23:04:08	49939802 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:04:52	49984419 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:07:08	50121043 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:07:08	50121064 ms	Event	controller	Output changed to 0
06.12.2019 23:07:10	50123471 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:07:23	50137028 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:10:15	50309576 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:10:15	50309646 ms	Event	controller	Output changed to 1
06.12.2019 23:10:22	50316895 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:11:06	50361513 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:13:22	50497992 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:13:22	50498041 ms	Event	controller	Output changed to 0
06.12.2019 23:13:24	50500442 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:13:37	50514005 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:16:29	50686582 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:16:29	50686623 ms	Event	controller	Output changed to 1
06.12.2019 23:16:36	50693866 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:17:20	50738486 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:19:36	50875030 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:19:36	50875119 ms	Event	controller	Output changed to 0
06.12.2019 23:19:38	50877527 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:19:51	50891090 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:22:43	51063584 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:22:43	51063601 ms	Event	controller	Output changed to 1
06.12.2019 23:22:50	51070854 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:23:34	51115475 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:25:51	51253127 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:25:51	51253198 ms	Event	controller	Output changed to 0
06.12.2019 23:25:53	51255605 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:26:07	51269168 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:28:58	51441614 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:28:58	51441679 ms	Event	controller	Output changed to 1
06.12.2019 23:29:04	51448452 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:29:49	51493073 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:32:05	51630167 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:32:05	51630176 ms	Event	controller	Output changed to 0
06.12.2019 23:32:07	51632582 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:32:20	51646146 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:35:12	51818649 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:35:12	51818656 ms	Event	controller	Output changed to 1
06.12.2019 23:35:19	51825889 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:36:03	51870510 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:38:19	52007197 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:38:19	52007252 ms	Event	controller	Output changed to 0
06.12.2019 23:38:21	52009655 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:38:35	52023218 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:41:26	52195696 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:41:26	52195733 ms	Event	controller	Output changed to 1
06.12.2019 23:41:33	52202996 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:42:17	52247611 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:44:33	52384148 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:44:33	52384229 ms	Event	controller	Output changed to 0
06.12.2019 23:44:35	52386635 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:44:48	52400198 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:47:40	52572637 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:47:40	52572711 ms	Event	controller	Output changed to 1
06.12.2019 23:47:47	52579965 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:48:31	52624585 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:50:47	52761181 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:50:47	52761207 ms	Event	controller	Output changed to 0
06.12.2019 23:50:49	52763615 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:51:02	52777183 ms	Info	Input	Input CLOSED changed to 1
06.12.2019 23:53:54	52949752 ms	Event	Modbus App	Forced Control changed to 1
06.12.2019 23:53:54	52949787 ms	Event	controller	Output changed to 1
06.12.2019 23:54:01	52957045 ms	Info	Input	Input CLOSED changed to 0
06.12.2019 23:54:45	53001667 ms	Info	Input	Input OPEN changed to 1
06.12.2019 23:57:01	53138192 ms	Event	Modbus App	Forced Control changed to 2
06.12.2019 23:57:01	53138284 ms	Event	controller	Output changed to 0
06.12.2019 23:57:03	53140690 ms	Info	Input	Input OPEN changed to 0
06.12.2019 23:57:16	53154259 ms	Info	Input	Input CLOSED changed to 1
07.12.2019 00:00:08	53326760 ms	Event	Modbus App	Forced Control changed to 1
07.12.2019 00:00:08	53326764 ms	Event	controller	Output changed to 1
07.12.2019 00:00:14	53333592 ms	Info	Input	Input CLOSED changed to 0
07.12.2019 00:00:59	53378213 ms	Info	Input	Input OPEN changed to 1
07.12.2019 00:03:15	53515276 ms	Event	Modbus App	Forced Control changed to 2
07.12.2019 00:03:15	53515361 ms	Event	controller	Output changed to 0
07.12.2019 00:03:17	53517764 ms	Info	Input	Input OPEN changed to 0
07.12.2019 00:03:31	53531321 ms	Info	Input	Input CLOSED changed to 1
07.12.2019 00:06:23	53704793 ms	Event	Modbus App	Forced Control changed to 1
07.12.2019 00:06:23	53704842 ms	Event	controller	Output changed to 1
07.12.2019 00:06:30	53712096 ms	Info	Input	Input CLOSED changed to 0
07.12.2019 00:07:14	53756716 ms	Info	Input	Input OPEN changed to 1
07.12.2019 00:09:30	53893258 ms	Event	Modbus App	Forced Control changed to 2
07.12.2019 00:09:30	53893338 ms	Event	controller	Output changed to 0
07.12.2019 00:09:32	53895746 ms	Info	Input	Input OPEN changed to 0
07.12.2019 00:09:45	53909304 ms	Info	Input	Input CLOSED changed to 1
