05.12.2019 14:12:510	2016 ms	Event	BKN230-24-MOD-BAC	v 22.2.0.20
05.12.2019 14:32:29	1189616 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:33:13	1234075 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:35:28	1370570 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:35:28	1370660 ms	Event	controller	Output changed to 0
05.12.2019 14:35:31	1373090 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:35:44	1386516 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:38:35	1559140 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:38:35	1559147 ms	Event	controller	Output changed to 1
05.12.2019 14:38:43	1566610 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:39:27	1611068 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:41:42	1747573 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:41:42	1747647 ms	Event	controller	Output changed to 0
05.12.2019 14:41:45	1750078 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:41:58	1763504 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:44:49	1936166 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:44:49	1936234 ms	Event	controller	Output changed to 1
05.12.2019 14:44:56	1943152 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:45:40	1987615 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:47:56	2124645 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:47:56	2124734 ms	Event	controller	Output changed to 0
05.12.2019 14:47:59	2127165 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:48:12	2140576 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:51:03	2313162 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:51:03	2313223 ms	Event	controller	Output changed to 1
05.12.2019 14:51:11	2320666 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:51:55	2365130 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:54:10	2501686 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:54:10	2501722 ms	Event	controller	Output changed to 0
05.12.2019 14:54:13	2504153 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:54:26	2517578 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:57:17	2690177 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:57:17	2690210 ms	Event	controller	Output changed to 1
05.12.2019 14:57:25	2697653 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:58:09	2742114 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:00:24	2878664 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:00:24	2878707 ms	Event	controller	Output changed to 0
05.12.2019 15:00:27	2881138 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:00:40	2894553 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:03:31	3067211 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:03:31	3067294 ms	Event	controller	Output changed to 1
05.12.2019 15:03:39	3074742 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:04:23	3119206 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:06:38	3255680 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:06:38	3255694 ms	Event	controller	Output changed to 0
05.12.2019 15:06:41	3258127 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:06:54	3271543 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:09:45	3444256 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:09:45	3444279 ms	Event	controller	Output changed to 1
05.12.2019 15:09:53	3451692 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:10:37	3496155 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:12:52	3632690 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:12:52	3632780 ms	Event	controller	Output changed to 0
05.12.2019 15:12:55	3635210 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:13:08	3648626 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:15:59	3821227 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:15:59	3821267 ms	Event	controller	Output changed to 1
05.12.2019 15:16:06	3828176 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:16:50	3872638 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:19:06	4009794 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:19:06	4009868 ms	Event	controller	Output changed to 0
05.12.2019 15:19:09	4012293 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:19:22	4025704 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:22:13	4198315 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:22:13	4198354 ms	Event	controller	Output changed to 1
05.12.2019 15:22:21	4205788 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:23:05	4250251 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:25:20	4386816 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:25:20	4386855 ms	Event	controller	Output changed to 0
05.12.2019 15:25:23	4389283 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:25:36	4402704 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:28:27	4575296 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:28:27	4575341 ms	Event	controller	Output changed to 1
05.12.2019 15:28:35	4582770 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:29:19	4627233 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:31:34	4763793 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:31:34	4763842 ms	Event	controller	Output changed to 0
05.12.2019 15:31:37	4766268 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:31:50	4779684 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:34:42	4953350 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:34:42	4953430 ms	Event	controller	Output changed to 1
05.12.2019 15:34:50	4960864 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:35:34	5005332 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:37:49	5141804 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:37:49	5141831 ms	Event	controller	Output changed to 0
05.12.2019 15:37:52	5144257 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:38:05	5157667 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:40:56	5330339 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:40:56	5330418 ms	Event	controller	Output changed to 1
05.12.2019 15:41:04	5337865 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:41:48	5382329 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:44:03	5518830 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:44:03	5518917 ms	Event	controller	Output changed to 0
05.12.2019 15:44:06	5521347 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:44:19	5534767 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:47:10	5707376 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:47:10	5707403 ms	Event	controller	Output changed to 1
05.12.2019 15:47:18	5714842 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:48:02	5759310 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:50:17	5895851 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:50:17	5895905 ms	Event	controller	Output changed to 0
05.12.2019 15:50:20	5898335 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:50:33	5911755 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:53:24	6084405 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:53:24	6084491 ms	Event	controller	Output changed to 1
05.12.2019 15:53:32	6091945 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:54:16	6136413 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:56:31	6272913 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:56:31	6272993 ms	Event	controller	Output changed to 0
05.12.2019 15:56:34	6275423 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:56:47	6288839 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:59:38	6461357 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:59:38	6461379 ms	Event	controller	Output changed to 1
05.12.2019 15:59:46	6468818 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:00:30	6513291 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:02:45	6649916 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:02:45	6649980 ms	Event	controller	Output changed to 0
05.12.2019 16:02:48	6652406 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:03:01	6665821 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:05:52	6838416 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:05:52	6838467 ms	Event	controller	Output changed to 1
05.12.2019 16:06:00	6845901 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:06:44	6890368 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:08:59	7026918 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:08:59	7026967 ms	Event	controller	Output changed to 0
05.12.2019 16:09:02	7029394 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:09:15	7042811 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:12:06	7215392 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:12:06	7215452 ms	Event	controller	Output changed to 1
05.12.2019 16:12:13	7222361 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:12:57	7266829 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:15:13	7403902 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:15:13	7403952 ms	Event	controller	Output changed to 0
05.12.2019 16:15:16	7406388 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:15:29	7419799 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:18:20	7592377 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:18:20	7592439 ms	Event	controller	Output changed to 1
05.12.2019 16:18:28	7599873 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:19:12	7644341 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:21:27	7780892 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:21:27	7780940 ms	Event	controller	Output changed to 0
05.12.2019 16:21:30	7783365 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:21:43	7796776 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:24:34	7969436 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:24:34	7969528 ms	Event	controller	Output changed to 1
05.12.2019 16:24:42	7976971 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:25:26	8021439 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:27:41	8157992 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:27:41	8158028 ms	Event	controller	Output changed to 0
05.12.2019 16:27:44	8160454 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:27:57	8173869 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:30:48	8346413 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:30:48	8346416 ms	Event	controller	Output changed to 1
05.12.2019 16:30:55	8353850 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:31:40	8398323 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:33:55	8534950 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:33:55	8535016 ms	Event	controller	Output changed to 0
05.12.2019 16:33:58	8537442 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:34:11	8550852 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:37:02	8723523 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:37:02	8723604 ms	Event	controller	Output changed to 1
05.12.2019 16:37:10	8731022 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:37:54	8775491 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:40:09	8912028 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:40:09	8912105 ms	Event	controller	Output changed to 0
05.12.2019 16:40:12	8914536 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:40:25	8927942 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:43:16	9100510 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:43:16	9100592 ms	Event	controller	Output changed to 1
05.12.2019 16:43:24	9108021 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:44:08	9152494 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:46:23	9288997 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:46:23	9289093 ms	Event	controller	Output changed to 0
05.12.2019 16:46:26	9291519 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:46:39	9304934 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:49:30	9477475 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:49:30	9477481 ms	Event	controller	Output changed to 1
05.12.2019 16:49:37	9484914 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:50:22	9529387 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:52:37	9665966 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:52:37	9665981 ms	Event	controller	Output changed to 0
05.12.2019 16:52:39	9668407 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:52:53	9681822 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:55:44	9854487 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:55:44	9854568 ms	Event	controller	Output changed to 1
05.12.2019 16:55:52	9862001 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:56:36	9906475 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:58:51	10043024 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:58:51	10043069 ms	Event	controller	Output changed to 0
05.12.2019 16:58:54	10045495 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:59:07	10058906 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:01:58	10231500 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:01:58	10231558 ms	Event	controller	Output changed to 1
05.12.2019 17:02:05	10238997 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:02:50	10283470 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:05:05	10420247 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:05:05	10420258 ms	Event	controller	Output changed to 0
05.12.2019 17:05:08	10422686 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:05:21	10436097 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:08:13	10609509 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:08:13	10609543 ms	Event	controller	Output changed to 1
05.12.2019 17:08:20	10616960 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:09:05	10661432 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:11:20	10798109 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:11:20	10798142 ms	Event	controller	Output changed to 0
05.12.2019 17:11:23	10800567 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:11:36	10813980 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:14:27	10986567 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:14:27	10986626 ms	Event	controller	Output changed to 1
05.12.2019 17:14:34	10994045 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:15:19	11038513 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:17:34	11175082 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:17:34	11175126 ms	Event	controller	Output changed to 0
05.12.2019 17:17:37	11177554 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:17:50	11190970 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:20:41	11363632 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:20:41	11363710 ms	Event	controller	Output changed to 1
05.12.2019 17:20:49	11371174 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:21:33	11415647 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:23:48	11552087 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:23:48	11552110 ms	Event	controller	Output changed to 0
05.12.2019 17:23:50	11554541 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:24:04	11567954 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:26:55	11740670 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:26:55	11740695 ms	Event	controller	Output changed to 1
05.12.2019 17:27:03	11748126 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:27:47	11792598 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:30:02	11929083 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:30:02	11929093 ms	Event	controller	Output changed to 0
05.12.2019 17:30:04	11931521 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:30:18	11944942 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:33:09	12117607 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:33:09	12117678 ms	Event	controller	Output changed to 1
05.12.2019 17:33:16	12125116 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:34:01	12169589 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:36:16	12306155 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:36:16	12306178 ms	Event	controller	Output changed to 0
05.12.2019 17:36:19	12308608 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:36:32	12322021 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:39:23	12494651 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:39:23	12494662 ms	Event	controller	Output changed to 1
05.12.2019 17:39:30	12502101 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:40:15	12546574 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:42:30	12683161 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:42:30	12683165 ms	Event	controller	Output changed to 0
05.12.2019 17:42:32	12685590 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:42:46	12699011 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:45:37	12871707 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:45:37	12871751 ms	Event	controller	Output changed to 1
05.12.2019 17:45:44	12879173 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:46:29	12923646 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:48:44	13060149 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:48:44	13060153 ms	Event	controller	Output changed to 0
05.12.2019 17:48:46	13062583 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:49:00	13075991 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:51:51	13248746 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:51:51	13248836 ms	Event	controller	Output changed to 1
05.12.2019 17:51:59	13256240 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:52:43	13300711 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:54:58	13437192 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:54:58	13437236 ms	Event	controller	Output changed to 0
05.12.2019 17:55:00	13439662 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:55:14	13453080 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:58:05	13625763 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:58:05	13625821 ms	Event	controller	Output changed to 1
05.12.2019 17:58:13	13633245 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:58:57	13677719 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:01:12	13814220 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:01:12	13814320 ms	Event	controller	Output changed to 0
05.12.2019 18:01:15	13816747 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:01:28	13830149 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:04:19	14002731 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:04:19	14002805 ms	Event	controller	Output changed to 1
05.12.2019 18:04:26	14010242 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:05:11	14054712 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:07:26	14191244 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:07:26	14191304 ms	Event	controller	Output changed to 0
05.12.2019 18:07:29	14193730 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:07:42	14207141 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:10:33	14379782 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:10:33	14379792 ms	Event	controller	Output changed to 1
05.12.2019 18:10:40	14387216 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:11:25	14431689 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:13:40	14568292 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:13:40	14568391 ms	Event	controller	Output changed to 0
05.12.2019 18:13:43	14570814 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:13:56	14584221 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:16:47	14756798 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:16:47	14756877 ms	Event	controller	Output changed to 1
05.12.2019 18:16:55	14764310 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:17:39	14808784 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:19:54	14945274 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:19:54	14945278 ms	Event	controller	Output changed to 0
05.12.2019 18:19:56	14947704 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:20:10	14961117 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:23:01	15133800 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:23:01	15133863 ms	Event	controller	Output changed to 1
05.12.2019 18:23:08	15141301 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:23:53	15185769 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:26:08	15322321 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:26:08	15322363 ms	Event	controller	Output changed to 0
05.12.2019 18:26:11	15324794 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:26:24	15338205 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:29:15	15510869 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:29:15	15510951 ms	Event	controller	Output changed to 1
05.12.2019 18:29:23	15518390 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:30:07	15562863 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:32:22	15699349 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:32:22	15699353 ms	Event	controller	Output changed to 0
05.12.2019 18:32:24	15701783 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:32:38	15715204 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:35:29	15887843 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:35:29	15887940 ms	Event	controller	Output changed to 1
05.12.2019 18:35:37	15895374 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:36:21	15939847 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:38:37	16077351 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:38:37	16077440 ms	Event	controller	Output changed to 0
05.12.2019 18:38:40	16079868 ms	Info	Input	Input OPEN changed to 0
