05.12.2019 14:12:530	2016 ms	Event	BKN230-24-MOD-BAC	v 22.2.0.20
05.12.2019 14:32:14	1172189 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:32:14	1172253 ms	Event	controller	Output changed to 1
05.12.2019 14:32:22	1179786 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:33:06	1224314 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:35:21	1360665 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:35:21	1360754 ms	Event	controller	Output changed to 0
05.12.2019 14:35:24	1363149 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:35:37	1376720 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:38:28	1549232 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:38:28	1549241 ms	Event	controller	Output changed to 1
05.12.2019 14:38:36	1556763 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:39:20	1601296 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:41:35	1737666 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:41:35	1737741 ms	Event	controller	Output changed to 0
05.12.2019 14:41:38	1740133 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:41:51	1753700 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:44:42	1926260 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:44:42	1926326 ms	Event	controller	Output changed to 1
05.12.2019 14:44:50	1933849 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:45:34	1978387 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:47:49	2114738 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:47:49	2114824 ms	Event	controller	Output changed to 0
05.12.2019 14:47:52	2117219 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:48:05	2130794 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:50:56	2303253 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:50:56	2303310 ms	Event	controller	Output changed to 1
05.12.2019 14:51:04	2310824 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:51:48	2355362 ms	Info	Input	Input OPEN changed to 1
05.12.2019 14:54:03	2491778 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 14:54:03	2491810 ms	Event	controller	Output changed to 0
05.12.2019 14:54:06	2494200 ms	Info	Input	Input OPEN changed to 0
05.12.2019 14:54:19	2507776 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 14:57:10	2680270 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 14:57:10	2680297 ms	Event	controller	Output changed to 1
05.12.2019 14:57:18	2687825 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 14:58:02	2732363 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:00:17	2868756 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:00:17	2868796 ms	Event	controller	Output changed to 0
05.12.2019 15:00:19	2871186 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:00:33	2884752 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:03:24	3057304 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:03:24	3057384 ms	Event	controller	Output changed to 1
05.12.2019 15:03:32	3064881 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:04:16	3109420 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:06:31	3245771 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:06:31	3245784 ms	Event	controller	Output changed to 0
05.12.2019 15:06:33	3248175 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:06:47	3261746 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:09:38	3434346 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:09:38	3434371 ms	Event	controller	Output changed to 1
05.12.2019 15:09:46	3441895 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:10:30	3486433 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:12:45	3622781 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:12:45	3622872 ms	Event	controller	Output changed to 0
05.12.2019 15:12:48	3625267 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:13:01	3638833 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:15:52	3811317 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:15:52	3811359 ms	Event	controller	Output changed to 1
05.12.2019 15:16:00	3818888 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:16:44	3863429 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:18:59	3999886 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:18:59	3999960 ms	Event	controller	Output changed to 0
05.12.2019 15:19:02	4002351 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:19:15	4015917 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:22:06	4188403 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:22:06	4188447 ms	Event	controller	Output changed to 1
05.12.2019 15:22:14	4195970 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:22:58	4240514 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:25:13	4376906 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:25:13	4376947 ms	Event	controller	Output changed to 0
05.12.2019 15:25:16	4379338 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:25:29	4392909 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:28:20	4565386 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:28:20	4565434 ms	Event	controller	Output changed to 1
05.12.2019 15:28:28	4572963 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:29:12	4617500 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:31:27	4753884 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:31:27	4753934 ms	Event	controller	Output changed to 0
05.12.2019 15:31:29	4756325 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:31:43	4769880 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:34:35	4943439 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:34:35	4943521 ms	Event	controller	Output changed to 1
05.12.2019 15:34:43	4951035 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:35:27	4995578 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:37:42	5131894 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:37:42	5131922 ms	Event	controller	Output changed to 0
05.12.2019 15:37:44	5134312 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:37:58	5147883 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:40:49	5320429 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:40:49	5320510 ms	Event	controller	Output changed to 1
05.12.2019 15:40:57	5328033 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:41:41	5372577 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:43:56	5508920 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:43:56	5509010 ms	Event	controller	Output changed to 0
05.12.2019 15:43:59	5511401 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:44:12	5524952 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:47:03	5697465 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:47:03	5697497 ms	Event	controller	Output changed to 1
05.12.2019 15:47:10	5704560 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:47:54	5749103 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:50:10	5885939 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:50:10	5885998 ms	Event	controller	Output changed to 0
05.12.2019 15:50:12	5888394 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:50:26	5901955 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:53:17	6074494 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:53:17	6074586 ms	Event	controller	Output changed to 1
05.12.2019 15:53:25	6082124 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 15:54:09	6126673 ms	Info	Input	Input OPEN changed to 1
05.12.2019 15:56:24	6263001 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 15:56:24	6263086 ms	Event	controller	Output changed to 0
05.12.2019 15:56:27	6265478 ms	Info	Input	Input OPEN changed to 0
05.12.2019 15:56:40	6279050 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 15:59:31	6451445 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 15:59:31	6451471 ms	Event	controller	Output changed to 1
05.12.2019 15:59:38	6458989 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:00:23	6503537 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:02:38	6640003 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:02:38	6640072 ms	Event	controller	Output changed to 0
05.12.2019 16:02:40	6642462 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:02:54	6656018 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:05:45	6828503 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:05:45	6828558 ms	Event	controller	Output changed to 1
05.12.2019 16:05:53	6836072 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:06:37	6880615 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:08:52	7017006 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:08:52	7017057 ms	Event	controller	Output changed to 0
05.12.2019 16:08:54	7019448 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:09:08	7033014 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:11:59	7205480 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:11:59	7205545 ms	Event	controller	Output changed to 1
05.12.2019 16:12:07	7213059 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:12:51	7257607 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:15:06	7393987 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:15:06	7394045 ms	Event	controller	Output changed to 0
05.12.2019 16:15:08	7396435 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:15:22	7410006 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:18:13	7582464 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:18:13	7582532 ms	Event	controller	Output changed to 1
05.12.2019 16:18:20	7590046 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:19:05	7634591 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:21:20	7770978 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:21:20	7771030 ms	Event	controller	Output changed to 0
05.12.2019 16:21:22	7773421 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:21:36	7786982 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:24:27	7959522 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:24:27	7959617 ms	Event	controller	Output changed to 1
05.12.2019 16:24:35	7967131 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:25:19	8011674 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:27:34	8148077 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:27:34	8148117 ms	Event	controller	Output changed to 0
05.12.2019 16:27:36	8150508 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:27:50	8164069 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:30:41	8336498 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:30:41	8336504 ms	Event	controller	Output changed to 1
05.12.2019 16:30:48	8344008 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:31:33	8388549 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:33:48	8525035 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:33:48	8525106 ms	Event	controller	Output changed to 0
05.12.2019 16:33:50	8527496 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:34:04	8541057 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:36:55	8713613 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:36:55	8713692 ms	Event	controller	Output changed to 1
05.12.2019 16:37:03	8721202 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:37:47	8765750 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:40:02	8902113 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:40:02	8902195 ms	Event	controller	Output changed to 0
05.12.2019 16:40:04	8904585 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:40:18	8918131 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:43:09	9090595 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:43:09	9090681 ms	Event	controller	Output changed to 1
05.12.2019 16:43:17	9098200 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:44:01	9142744 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:46:16	9279081 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:46:16	9279084 ms	Event	controller	Output changed to 0
05.12.2019 16:46:18	9281470 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:46:32	9295026 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:49:23	9467559 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:49:23	9467572 ms	Event	controller	Output changed to 1
05.12.2019 16:49:30	9475095 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:50:15	9519638 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:52:30	9656049 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:52:30	9656071 ms	Event	controller	Output changed to 0
05.12.2019 16:52:32	9658461 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:52:46	9672022 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 16:55:37	9844572 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 16:55:37	9844658 ms	Event	controller	Output changed to 1
05.12.2019 16:55:44	9852176 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 16:56:29	9896719 ms	Info	Input	Input OPEN changed to 1
05.12.2019 16:58:44	10033109 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 16:58:44	10033157 ms	Event	controller	Output changed to 0
05.12.2019 16:58:46	10035547 ms	Info	Input	Input OPEN changed to 0
05.12.2019 16:59:00	10049113 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:01:51	10221583 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:01:51	10221644 ms	Event	controller	Output changed to 1
05.12.2019 17:01:58	10229163 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:02:43	10273706 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:04:58	10410333 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:04:58	10410346 ms	Event	controller	Output changed to 0
05.12.2019 17:05:01	10412736 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:05:14	10426292 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:08:06	10599592 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:08:06	10599633 ms	Event	controller	Output changed to 1
05.12.2019 17:08:13	10607156 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:08:58	10651705 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:11:13	10788190 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:11:13	10788234 ms	Event	controller	Output changed to 0
05.12.2019 17:11:15	10790621 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:11:29	10804183 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:14:20	10976651 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:14:20	10976718 ms	Event	controller	Output changed to 1
05.12.2019 17:14:27	10984242 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:15:12	11028785 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:17:27	11165165 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:17:27	11165219 ms	Event	controller	Output changed to 0
05.12.2019 17:17:29	11167604 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:17:43	11181160 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:20:34	11353715 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:20:34	11353807 ms	Event	controller	Output changed to 1
05.12.2019 17:20:41	11361336 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:21:26	11405879 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:23:41	11542168 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:23:41	11542208 ms	Event	controller	Output changed to 0
05.12.2019 17:23:43	11544598 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:23:57	11558157 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:26:48	11730752 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:26:48	11730792 ms	Event	controller	Output changed to 1
05.12.2019 17:26:55	11738280 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:27:40	11782829 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:29:55	11919166 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:29:55	11919193 ms	Event	controller	Output changed to 0
05.12.2019 17:29:57	11921583 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:30:11	11935139 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:33:02	12107688 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:33:02	12107780 ms	Event	controller	Output changed to 1
05.12.2019 17:33:09	12115283 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:33:54	12159830 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:36:09	12296236 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:36:09	12296282 ms	Event	controller	Output changed to 0
05.12.2019 17:36:11	12298668 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:36:25	12312208 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:39:16	12484732 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:39:16	12484770 ms	Event	controller	Output changed to 1
05.12.2019 17:39:23	12492284 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:40:08	12536826 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:42:23	12673242 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:42:23	12673271 ms	Event	controller	Output changed to 0
05.12.2019 17:42:25	12675658 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:42:39	12689221 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:45:30	12861787 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:45:30	12861856 ms	Event	controller	Output changed to 1
05.12.2019 17:45:37	12869358 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:46:22	12913905 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:48:37	13050229 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:48:37	13050257 ms	Event	controller	Output changed to 0
05.12.2019 17:48:39	13052643 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:48:53	13066186 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:51:44	13238827 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:51:44	13238841 ms	Event	controller	Output changed to 1
05.12.2019 17:51:51	13246358 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:52:36	13290906 ms	Info	Input	Input OPEN changed to 1
05.12.2019 17:54:51	13427272 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 17:54:51	13427342 ms	Event	controller	Output changed to 0
05.12.2019 17:54:53	13429728 ms	Info	Input	Input OPEN changed to 0
05.12.2019 17:55:07	13443279 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 17:57:58	13615841 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 17:57:58	13615929 ms	Event	controller	Output changed to 1
05.12.2019 17:58:05	13623002 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 17:58:49	13667548 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:01:05	13804299 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:01:05	13804326 ms	Event	controller	Output changed to 0
05.12.2019 18:01:07	13806712 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:01:21	13820263 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:04:12	13992811 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:04:12	13992814 ms	Event	controller	Output changed to 1
05.12.2019 18:04:19	14000298 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:05:03	14044846 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:07:19	14181324 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:07:19	14181415 ms	Event	controller	Output changed to 0
05.12.2019 18:07:21	14183801 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:07:35	14197361 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:10:26	14369861 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:10:26	14369902 ms	Event	controller	Output changed to 1
05.12.2019 18:10:33	14377386 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:11:18	14421934 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:13:33	14558372 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:13:33	14558403 ms	Event	controller	Output changed to 0
05.12.2019 18:13:35	14560788 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:13:49	14574349 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:16:40	14746876 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:16:40	14746890 ms	Event	controller	Output changed to 1
05.12.2019 18:16:47	14754413 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:17:32	14798957 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:19:47	14935352 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:19:47	14935391 ms	Event	controller	Output changed to 0
05.12.2019 18:19:49	14937774 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:20:03	14951330 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:22:54	15123877 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:22:54	15123976 ms	Event	controller	Output changed to 1
05.12.2019 18:23:01	15131479 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:23:46	15176025 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:26:01	15312398 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:26:01	15312477 ms	Event	controller	Output changed to 0
05.12.2019 18:26:03	15314865 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:26:17	15328416 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:29:08	15500945 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:29:08	15500961 ms	Event	controller	Output changed to 1
05.12.2019 18:29:15	15508465 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:30:00	15553012 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:32:15	15689427 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:32:15	15689462 ms	Event	controller	Output changed to 0
05.12.2019 18:32:17	15691848 ms	Info	Input	Input OPEN changed to 0
05.12.2019 18:32:31	15705396 ms	Info	Input	Input CLOSED changed to 1
05.12.2019 18:35:22	15877920 ms	Event	Modbus App	Forced Control changed to 1
05.12.2019 18:35:22	15877947 ms	Event	controller	Output changed to 1
05.12.2019 18:35:29	15885476 ms	Info	Input	Input CLOSED changed to 0
05.12.2019 18:36:14	15930029 ms	Info	Input	Input OPEN changed to 1
05.12.2019 18:38:30	16067428 ms	Event	Modbus App	Forced Control changed to 2
05.12.2019 18:38:30	16067449 ms	Event	controller	Output changed to 0
